U.S. Department of Energy, The Energy Information Administration (EIA)					
Monthly Fuel Consumption Data by State, Producer Sector and Energy Source; Months Through December 2019					
Sources: EIA-923 Report					
					
YEAR	MONTH	STATE	TYPE OF PRODUCER	ENERGY SOURCE	CONSUMPTION
2019	6	NC	Total Electric Power Industry	Coal (Short Tons)	1,131,679
2019	6	NC	Total Electric Power Industry	Natural Gas (Mcf)	25,383,180
2019	6	NC	Total Electric Power Industry	Petroleum (Barrels)	36,720
2019	6	NC	Combined Heat and Power, Industrial Power	Coal (Short Tons)	2,008
2019	6	NC	Combined Heat and Power, Industrial Power	Natural Gas (Mcf)	60,140
2019	6	NC	Combined Heat and Power, Industrial Power	Petroleum (Barrels)	833
2019	6	NC	Combined Heat and Power, Commercial Power	Coal (Short Tons)	0
2019	6	NC	Combined Heat and Power, Commercial Power	Natural Gas (Mcf)	72,544
2019	6	NC	Combined Heat and Power, Commercial Power	Petroleum (Barrels)	89
2019	6	NC	Combined Heat and Power, Electric Power	Coal (Short Tons)	904
2019	6	NC	Combined Heat and Power, Electric Power	Petroleum (Barrels)	41
2019	6	NC	Electric Generators, Independent Power Producers	Coal (Short Tons)	1,760
2019	6	NC	Electric Generators, Independent Power Producers	Natural Gas (Mcf)	5,447,510
2019	6	NC	Electric Generators, Independent Power Producers	Petroleum (Barrels)	972
2019	6	NC	Electric Generators, Electric Utilities	Coal (Short Tons)	1,127,007
2019	6	NC	Electric Generators, Electric Utilities	Natural Gas (Mcf)	19,802,986
2019	6	NC	Electric Generators, Electric Utilities	Petroleum (Barrels)	34,785
2019	6	ND	Total Electric Power Industry	Coal (Short Tons)	1,487,590
2019	6	ND	Total Electric Power Industry	Natural Gas (Mcf)	937,868
2019	6	ND	Total Electric Power Industry	Other Gases (Billion Btu)	51
2019	6	ND	Total Electric Power Industry	Petroleum (Barrels)	4,949
2019	6	ND	Combined Heat and Power, Industrial Power	Coal (Short Tons)	2,409
2019	6	ND	Combined Heat and Power, Industrial Power	Natural Gas (Mcf)	11,984
2019	6	ND	Combined Heat and Power, Industrial Power	Other Gases (Billion Btu)	51
2019	6	ND	Combined Heat and Power, Industrial Power	Petroleum (Barrels)	0
2019	6	ND	Combined Heat and Power, Commercial Power	Petroleum (Barrels)	0
2019	6	ND	Electric Generators, Electric Utilities	Coal (Short Tons)	1,485,181
2019	6	ND	Electric Generators, Electric Utilities	Natural Gas (Mcf)	925,884
2019	6	ND	Electric Generators, Electric Utilities	Petroleum (Barrels)	4,949
2019	6	NE	Total Electric Power Industry	Coal (Short Tons)	1,144,861
2019	6	NE	Total Electric Power Industry	Natural Gas (Mcf)	853,376
2019	6	NE	Total Electric Power Industry	Petroleum (Barrels)	4,805
2019	6	NE	Combined Heat and Power, Industrial Power	Coal (Short Tons)	25,991
2019	6	NE	Combined Heat and Power, Industrial Power	Natural Gas (Mcf)	0
2019	6	NE	Combined Heat and Power, Commercial Power	Natural Gas (Mcf)	7,112
2019	6	NE	Electric Generators, Electric Utilities	Coal (Short Tons)	1,118,870
2019	6	NE	Electric Generators, Electric Utilities	Natural Gas (Mcf)	846,264
2019	6	NE	Electric Generators, Electric Utilities	Petroleum (Barrels)	4,805
2019	6	NH	Total Electric Power Industry	Coal (Short Tons)	16,412
2019	6	NH	Total Electric Power Industry	Natural Gas (Mcf)	2,517,648
2019	6	NH	Total Electric Power Industry	Petroleum (Barrels)	2,314
2019	6	NH	Combined Heat and Power, Industrial Power	Natural Gas (Mcf)	15,179
2019	6	NH	Combined Heat and Power, Industrial Power	Petroleum (Barrels)	0
2019	6	NH	Combined Heat and Power, Commercial Power	Natural Gas (Mcf)	3,144
2019	6	NH	Combined Heat and Power, Commercial Power	Petroleum (Barrels)	350
2019	6	NH	Electric Generators, Independent Power Producers	Natural Gas (Mcf)	2,495,080
2019	6	NH	Electric Generators, Independent Power Producers	Petroleum (Barrels)	41
2019	6	NH	Electric Generators, Electric Utilities	Coal (Short Tons)	16,412
2019	6	NH	Electric Generators, Electric Utilities	Natural Gas (Mcf)	4,245
2019	6	NH	Electric Generators, Electric Utilities	Petroleum (Barrels)	1,923
2019	6	NJ	Total Electric Power Industry	Coal (Short Tons)	36,824
2019	6	NJ	Total Electric Power Industry	Natural Gas (Mcf)	24,202,926
2019	6	NJ	Total Electric Power Industry	Other Gases (Billion Btu)	93
2019	6	NJ	Total Electric Power Industry	Petroleum (Barrels)	6,685
2019	6	NJ	Combined Heat and Power, Industrial Power	Natural Gas (Mcf)	177,513
2019	6	NJ	Combined Heat and Power, Industrial Power	Other Gases (Billion Btu)	93
2019	6	NJ	Combined Heat and Power, Industrial Power	Petroleum (Barrels)	2,918
2019	6	NJ	Combined Heat and Power, Commercial Power	Natural Gas (Mcf)	74,220
2019	6	NJ	Combined Heat and Power, Commercial Power	Petroleum (Barrels)	34
2019	6	NJ	Combined Heat and Power, Electric Power	Coal (Short Tons)	36,824
2019	6	NJ	Combined Heat and Power, Electric Power	Natural Gas (Mcf)	2,713,030
2019	6	NJ	Combined Heat and Power, Electric Power	Petroleum (Barrels)	538
2019	6	NJ	Electric Generators, Independent Power Producers	Coal (Short Tons)	0
2019	6	NJ	Electric Generators, Independent Power Producers	Natural Gas (Mcf)	21,107,170
2019	6	NJ	Electric Generators, Independent Power Producers	Petroleum (Barrels)	3,195
2019	6	NJ	Electric Generators, Electric Utilities	Coal (Short Tons)	0
2019	6	NJ	Electric Generators, Electric Utilities	Natural Gas (Mcf)	130,993
2019	6	NJ	Electric Generators, Electric Utilities	Petroleum (Barrels)	0
2019	6	NM	Total Electric Power Industry	Coal (Short Tons)	701,504
2019	6	NM	Total Electric Power Industry	Geothermal (Billion Btu)	33
2019	6	NM	Total Electric Power Industry	Natural Gas (Mcf)	8,670,142
2019	6	NM	Total Electric Power Industry	Petroleum (Barrels)	3,526
2019	6	NM	Combined Heat and Power, Industrial Power	Natural Gas (Mcf)	0
2019	6	NM	Combined Heat and Power, Industrial Power	Petroleum (Barrels)	0
2019	6	NM	Combined Heat and Power, Commercial Power	Natural Gas (Mcf)	42,857
2019	6	NM	Combined Heat and Power, Electric Power	Natural Gas (Mcf)	14,278
2019	6	NM	Electric Generators, Independent Power Producers	Geothermal (Billion Btu)	33
2019	6	NM	Electric Generators, Independent Power Producers	Natural Gas (Mcf)	263,000
2019	6	NM	Electric Generators, Electric Utilities	Coal (Short Tons)	701,504
2019	6	NM	Electric Generators, Electric Utilities	Natural Gas (Mcf)	8,350,007
2019	6	NM	Electric Generators, Electric Utilities	Petroleum (Barrels)	3,526
2019	6	NV	Total Electric Power Industry	Coal (Short Tons)	113,040
2019	6	NV	Total Electric Power Industry	Geothermal (Billion Btu)	2,799
2019	6	NV	Total Electric Power Industry	Natural Gas (Mcf)	17,818,699
2019	6	NV	Total Electric Power Industry	Other Gases (Billion Btu)	0
2019	6	NV	Total Electric Power Industry	Petroleum (Barrels)	3,045
2019	6	NV	Combined Heat and Power, Industrial Power	Natural Gas (Mcf)	202,875
2019	6	NV	Combined Heat and Power, Commercial Power	Geothermal (Billion Btu)	309
2019	6	NV	Combined Heat and Power, Commercial Power	Natural Gas (Mcf)	19,124
2019	6	NV	Combined Heat and Power, Electric Power	Natural Gas (Mcf)	1,282,809
2019	6	NV	Combined Heat and Power, Electric Power	Other Gases (Billion Btu)	0
2019	6	NV	Combined Heat and Power, Electric Power	Petroleum (Barrels)	0
2019	6	NV	Electric Generators, Independent Power Producers	Coal (Short Tons)	42,212
2019	6	NV	Electric Generators, Independent Power Producers	Geothermal (Billion Btu)	2,490
2019	6	NV	Electric Generators, Independent Power Producers	Natural Gas (Mcf)	3,491
2019	6	NV	Electric Generators, Independent Power Producers	Petroleum (Barrels)	225
2019	6	NV	Electric Generators, Electric Utilities	Coal (Short Tons)	70,828
2019	6	NV	Electric Generators, Electric Utilities	Natural Gas (Mcf)	16,310,400
2019	6	NV	Electric Generators, Electric Utilities	Petroleum (Barrels)	2,820
2019	6	NY	Total Electric Power Industry	Coal (Short Tons)	413
2019	6	NY	Total Electric Power Industry	Natural Gas (Mcf)	31,738,650
2019	6	NY	Total Electric Power Industry	Other Gases (Billion Btu)	0
2019	6	NY	Total Electric Power Industry	Petroleum (Barrels)	17,767
2019	6	NY	Combined Heat and Power, Industrial Power	Coal (Short Tons)	0
2019	6	NY	Combined Heat and Power, Industrial Power	Natural Gas (Mcf)	288,134
2019	6	NY	Combined Heat and Power, Industrial Power	Other Gases (Billion Btu)	0
2019	6	NY	Combined Heat and Power, Industrial Power	Petroleum (Barrels)	885
2019	6	NY	Combined Heat and Power, Commercial Power	Coal (Short Tons)	0
2019	6	NY	Combined Heat and Power, Commercial Power	Natural Gas (Mcf)	502,518
2019	6	NY	Combined Heat and Power, Commercial Power	Petroleum (Barrels)	1,087
2019	6	NY	Combined Heat and Power, Electric Power	Natural Gas (Mcf)	6,510,125
2019	6	NY	Combined Heat and Power, Electric Power	Petroleum (Barrels)	1,469
2019	6	NY	Electric Generators, Independent Power Producers	Coal (Short Tons)	413
2019	6	NY	Electric Generators, Independent Power Producers	Natural Gas (Mcf)	16,555,140
2019	6	NY	Electric Generators, Independent Power Producers	Petroleum (Barrels)	8,483
2019	6	NY	Electric Generators, Electric Utilities	Coal (Short Tons)	0
2019	6	NY	Electric Generators, Electric Utilities	Natural Gas (Mcf)	7,882,733
2019	6	NY	Electric Generators, Electric Utilities	Petroleum (Barrels)	5,843
2019	6	OH	Total Electric Power Industry	Coal (Short Tons)	1,706,092
2019	6	OH	Total Electric Power Industry	Natural Gas (Mcf)	31,279,010
2019	6	OH	Total Electric Power Industry	Other Gases (Billion Btu)	286
2019	6	OH	Total Electric Power Industry	Petroleum (Barrels)	252,736
2019	6	OH	Combined Heat and Power, Industrial Power	Coal (Short Tons)	111
2019	6	OH	Combined Heat and Power, Industrial Power	Natural Gas (Mcf)	78,002
2019	6	OH	Combined Heat and Power, Industrial Power	Other Gases (Billion Btu)	70
2019	6	OH	Combined Heat and Power, Industrial Power	Petroleum (Barrels)	654
2019	6	OH	Combined Heat and Power, Commercial Power	Coal (Short Tons)	0
2019	6	OH	Combined Heat and Power, Commercial Power	Natural Gas (Mcf)	112,315
2019	6	OH	Combined Heat and Power, Commercial Power	Petroleum (Barrels)	6
2019	6	OH	Combined Heat and Power, Electric Power	Coal (Short Tons)	0
2019	6	OH	Combined Heat and Power, Electric Power	Natural Gas (Mcf)	64,514
2019	6	OH	Combined Heat and Power, Electric Power	Other Gases (Billion Btu)	217
2019	6	OH	Electric Generators, Independent Power Producers	Coal (Short Tons)	1,495,398
2019	6	OH	Electric Generators, Independent Power Producers	Natural Gas (Mcf)	24,832,637
2019	6	OH	Electric Generators, Independent Power Producers	Petroleum (Barrels)	237,793
2019	6	OH	Electric Generators, Electric Utilities	Coal (Short Tons)	210,583
2019	6	OH	Electric Generators, Electric Utilities	Natural Gas (Mcf)	6,191,542
2019	6	OH	Electric Generators, Electric Utilities	Petroleum (Barrels)	14,283
2019	6	OK	Total Electric Power Industry	Coal (Short Tons)	503,409
2019	6	OK	Total Electric Power Industry	Natural Gas (Mcf)	32,982,419
2019	6	OK	Total Electric Power Industry	Petroleum (Barrels)	2,826
2019	6	OK	Combined Heat and Power, Industrial Power	Coal (Short Tons)	5,876
2019	6	OK	Combined Heat and Power, Industrial Power	Natural Gas (Mcf)	289,438
2019	6	OK	Combined Heat and Power, Industrial Power	Petroleum (Barrels)	379
2019	6	OK	Combined Heat and Power, Commercial Power	Natural Gas (Mcf)	0
2019	6	OK	Combined Heat and Power, Commercial Power	Petroleum (Barrels)	0
2019	6	OK	Combined Heat and Power, Electric Power	Coal (Short Tons)	23,776
2019	6	OK	Combined Heat and Power, Electric Power	Natural Gas (Mcf)	222,345
2019	6	OK	Electric Generators, Independent Power Producers	Natural Gas (Mcf)	11,519,666
2019	6	OK	Electric Generators, Electric Utilities	Coal (Short Tons)	473,757
2019	6	OK	Electric Generators, Electric Utilities	Natural Gas (Mcf)	20,950,970
2019	6	OK	Electric Generators, Electric Utilities	Petroleum (Barrels)	2,447
2019	6	OR	Total Electric Power Industry	Coal (Short Tons)	40
2019	6	OR	Total Electric Power Industry	Geothermal (Billion Btu)	114
2019	6	OR	Total Electric Power Industry	Natural Gas (Mcf)	8,693,036
2019	6	OR	Total Electric Power Industry	Petroleum (Barrels)	690
2019	6	OR	Combined Heat and Power, Industrial Power	Natural Gas (Mcf)	39,347
2019	6	OR	Combined Heat and Power, Industrial Power	Petroleum (Barrels)	0
2019	6	OR	Combined Heat and Power, Commercial Power	Natural Gas (Mcf)	18,311
2019	6	OR	Combined Heat and Power, Commercial Power	Petroleum (Barrels)	0
2019	6	OR	Combined Heat and Power, Electric Power	Natural Gas (Mcf)	2,192,113
2019	6	OR	Electric Generators, Independent Power Producers	Geothermal (Billion Btu)	114
2019	6	OR	Electric Generators, Independent Power Producers	Natural Gas (Mcf)	1,965,681
2019	6	OR	Electric Generators, Electric Utilities	Coal (Short Tons)	40
2019	6	OR	Electric Generators, Electric Utilities	Geothermal (Billion Btu)	0
2019	6	OR	Electric Generators, Electric Utilities	Natural Gas (Mcf)	4,477,584
2019	6	OR	Electric Generators, Electric Utilities	Petroleum (Barrels)	690
2019	6	PA	Total Electric Power Industry	Coal (Short Tons)	1,531,486
2019	6	PA	Total Electric Power Industry	Natural Gas (Mcf)	57,795,141
2019	6	PA	Total Electric Power Industry	Other Gases (Billion Btu)	217
2019	6	PA	Total Electric Power Industry	Petroleum (Barrels)	33,268
2019	6	PA	Combined Heat and Power, Industrial Power	Coal (Short Tons)	2,615
2019	6	PA	Combined Heat and Power, Industrial Power	Natural Gas (Mcf)	668,822
2019	6	PA	Combined Heat and Power, Industrial Power	Other Gases (Billion Btu)	217
2019	6	PA	Combined Heat and Power, Industrial Power	Petroleum (Barrels)	5,563
2019	6	PA	Combined Heat and Power, Commercial Power	Coal (Short Tons)	0
2019	6	PA	Combined Heat and Power, Commercial Power	Natural Gas (Mcf)	53,750
2019	6	PA	Combined Heat and Power, Commercial Power	Petroleum (Barrels)	1,523
2019	6	PA	Combined Heat and Power, Electric Power	Coal (Short Tons)	320,555
2019	6	PA	Combined Heat and Power, Electric Power	Natural Gas (Mcf)	3,301,360
2019	6	PA	Combined Heat and Power, Electric Power	Other Gases (Billion Btu)	0
2019	6	PA	Combined Heat and Power, Electric Power	Petroleum (Barrels)	6,782
2019	6	PA	Electric Generators, Independent Power Producers	Coal (Short Tons)	1,208,316
2019	6	PA	Electric Generators, Independent Power Producers	Natural Gas (Mcf)	53,769,415
2019	6	PA	Electric Generators, Independent Power Producers	Other Gases (Billion Btu)	0
2019	6	PA	Electric Generators, Independent Power Producers	Petroleum (Barrels)	19,389
2019	6	PA	Electric Generators, Electric Utilities	Coal (Short Tons)	0
2019	6	PA	Electric Generators, Electric Utilities	Natural Gas (Mcf)	1,794
2019	6	PA	Electric Generators, Electric Utilities	Petroleum (Barrels)	11
2019	6	RI	Total Electric Power Industry	Coal (Short Tons)	0
2019	6	RI	Total Electric Power Industry	Natural Gas (Mcf)	5,168,024
2019	6	RI	Total Electric Power Industry	Petroleum (Barrels)	2,820
2019	6	RI	Combined Heat and Power, Industrial Power	Natural Gas (Mcf)	114,294
2019	6	RI	Combined Heat and Power, Industrial Power	Petroleum (Barrels)	1
2019	6	RI	Combined Heat and Power, Commercial Power	Natural Gas (Mcf)	26,006
2019	6	RI	Combined Heat and Power, Commercial Power	Petroleum (Barrels)	0
2019	6	RI	Electric Generators, Independent Power Producers	Coal (Short Tons)	0
2019	6	RI	Electric Generators, Independent Power Producers	Natural Gas (Mcf)	5,027,724
2019	6	RI	Electric Generators, Independent Power Producers	Petroleum (Barrels)	2,670
2019	6	RI	Electric Generators, Electric Utilities	Petroleum (Barrels)	149
2019	6	SC	Total Electric Power Industry	Coal (Short Tons)	550,717
2019	6	SC	Total Electric Power Industry	Natural Gas (Mcf)	17,280,346
2019	6	SC	Total Electric Power Industry	Petroleum (Barrels)	14,820
2019	6	SC	Combined Heat and Power, Industrial Power	Coal (Short Tons)	89
2019	6	SC	Combined Heat and Power, Industrial Power	Natural Gas (Mcf)	58,443
2019	6	SC	Combined Heat and Power, Industrial Power	Petroleum (Barrels)	234
2019	6	SC	Combined Heat and Power, Commercial Power	Natural Gas (Mcf)	0
2019	6	SC	Combined Heat and Power, Commercial Power	Petroleum (Barrels)	25
2019	6	SC	Combined Heat and Power, Electric Power	Natural Gas (Mcf)	215,108
2019	6	SC	Combined Heat and Power, Electric Power	Petroleum (Barrels)	365
2019	6	SC	Electric Generators, Independent Power Producers	Natural Gas (Mcf)	104,069
2019	6	SC	Electric Generators, Independent Power Producers	Petroleum (Barrels)	0
2019	6	SC	Electric Generators, Electric Utilities	Coal (Short Tons)	550,628
2019	6	SC	Electric Generators, Electric Utilities	Natural Gas (Mcf)	16,902,726
2019	6	SC	Electric Generators, Electric Utilities	Petroleum (Barrels)	14,196
2019	6	SD	Total Electric Power Industry	Coal (Short Tons)	133,003
2019	6	SD	Total Electric Power Industry	Natural Gas (Mcf)	829,993
2019	6	SD	Total Electric Power Industry	Petroleum (Barrels)	778
2019	6	SD	Combined Heat and Power, Commercial Power	Petroleum (Barrels)	4
2019	6	SD	Electric Generators, Independent Power Producers	Petroleum (Barrels)	0
2019	6	SD	Electric Generators, Electric Utilities	Coal (Short Tons)	133,003
2019	6	SD	Electric Generators, Electric Utilities	Natural Gas (Mcf)	829,993
2019	6	SD	Electric Generators, Electric Utilities	Petroleum (Barrels)	774
2019	6	TN	Total Electric Power Industry	Coal (Short Tons)	529,992
2019	6	TN	Total Electric Power Industry	Natural Gas (Mcf)	11,436,251
2019	6	TN	Total Electric Power Industry	Other Gases (Billion Btu)	6
2019	6	TN	Total Electric Power Industry	Petroleum (Barrels)	39,275
2019	6	TN	Combined Heat and Power, Industrial Power	Coal (Short Tons)	7,189
2019	6	TN	Combined Heat and Power, Industrial Power	Natural Gas (Mcf)	378,965
2019	6	TN	Combined Heat and Power, Industrial Power	Other Gases (Billion Btu)	6
2019	6	TN	Combined Heat and Power, Industrial Power	Petroleum (Barrels)	89
2019	6	TN	Combined Heat and Power, Commercial Power	Coal (Short Tons)	0
2019	6	TN	Combined Heat and Power, Commercial Power	Natural Gas (Mcf)	89,801
2019	6	TN	Combined Heat and Power, Commercial Power	Petroleum (Barrels)	0
2019	6	TN	Electric Generators, Independent Power Producers	Natural Gas (Mcf)	15,306
2019	6	TN	Electric Generators, Independent Power Producers	Petroleum (Barrels)	53
2019	6	TN	Electric Generators, Electric Utilities	Coal (Short Tons)	522,803
2019	6	TN	Electric Generators, Electric Utilities	Natural Gas (Mcf)	10,952,179
2019	6	TN	Electric Generators, Electric Utilities	Petroleum (Barrels)	39,133
2019	6	TX	Total Electric Power Industry	Coal (Short Tons)	5,894,525
2019	6	TX	Total Electric Power Industry	Natural Gas (Mcf)	172,854,305
2019	6	TX	Total Electric Power Industry	Other Gases (Billion Btu)	1,286
2019	6	TX	Total Electric Power Industry	Petroleum (Barrels)	28,604
2019	6	TX	Combined Heat and Power, Industrial Power	Natural Gas (Mcf)	19,211,610
