YEAR	MONTH	STATE	TYPE OF PRODUCER	ENERGY SOURCE	GENERATION (Megawatthours)
2019	1	GA	Electric Generators, Independent Power Producers	Total	924,373
2019	1	GA	Electric Generators, Independent Power Producers	Hydroelectric Conventional	2,166
2019	1	GA	Electric Generators, Independent Power Producers	Natural Gas	755,336
2019	1	GA	Electric Generators, Independent Power Producers	Petroleum	2,508
2019	1	GA	Electric Generators, Independent Power Producers	Solar Thermal and Photovoltaic	92,912
2019	1	GA	Electric Generators, Independent Power Producers	Other Biomass	23,790
2019	1	GA	Electric Generators, Independent Power Producers	Wood and Wood Derived Fuels	47,660
2019	1	GA	Electric Generators, Electric Utilities	Total	9,064,786
2019	1	GA	Electric Generators, Electric Utilities	Coal	1,986,396
2019	1	GA	Electric Generators, Electric Utilities	Pumped Storage	41,235
2019	1	GA	Electric Generators, Electric Utilities	Hydroelectric Conventional	457,389
2019	1	GA	Electric Generators, Electric Utilities	Natural Gas	3,490,158
2019	1	GA	Electric Generators, Electric Utilities	Nuclear	3,063,076
2019	1	GA	Electric Generators, Electric Utilities	Other	0
2019	1	GA	Electric Generators, Electric Utilities	Petroleum	7,978
2019	1	GA	Electric Generators, Electric Utilities	Solar Thermal and Photovoltaic	18,554
2019	1	HI	Total Electric Power Industry	Total	785,381
2019	1	HI	Total Electric Power Industry	Coal	94,043
2019	1	HI	Total Electric Power Industry	Geothermal	11,304
2019	1	HI	Total Electric Power Industry	Hydroelectric Conventional	4,092
2019	1	HI	Total Electric Power Industry	Other Gases	626
2019	1	HI	Total Electric Power Industry	Other	31,167
2019	1	HI	Total Electric Power Industry	Petroleum	557,946
2019	1	HI	Total Electric Power Industry	Solar Thermal and Photovoltaic	13,603
2019	1	HI	Total Electric Power Industry	Other Biomass	24,374
2019	1	HI	Total Electric Power Industry	Wind	48,225
2019	1	HI	Total Electric Power Industry	Wood and Wood Derived Fuels	0
2019	1	HI	Combined Heat and Power, Industrial Power	Total	20,586
2019	1	HI	Combined Heat and Power, Industrial Power	Hydroelectric Conventional	2,489
2019	1	HI	Combined Heat and Power, Industrial Power	Other Gases	626
2019	1	HI	Combined Heat and Power, Industrial Power	Petroleum	17,471
2019	1	HI	Combined Heat and Power, Commercial Power	Total	32,345
2019	1	HI	Combined Heat and Power, Commercial Power	Other	17,620
2019	1	HI	Combined Heat and Power, Commercial Power	Petroleum	310
2019	1	HI	Combined Heat and Power, Commercial Power	Other Biomass	14,416
2019	1	HI	Combined Heat and Power, Electric Power	Total	156,285
2019	1	HI	Combined Heat and Power, Electric Power	Coal	94,043
2019	1	HI	Combined Heat and Power, Electric Power	Other	0
2019	1	HI	Combined Heat and Power, Electric Power	Petroleum	62,242
2019	1	HI	Combined Heat and Power, Electric Power	Other Biomass	0
2019	1	HI	Electric Generators, Independent Power Producers	Total	115,152
2019	1	HI	Electric Generators, Independent Power Producers	Geothermal	11,304
2019	1	HI	Electric Generators, Independent Power Producers	Hydroelectric Conventional	579
2019	1	HI	Electric Generators, Independent Power Producers	Other	0
2019	1	HI	Electric Generators, Independent Power Producers	Petroleum	39,978
2019	1	HI	Electric Generators, Independent Power Producers	Solar Thermal and Photovoltaic	10,772
2019	1	HI	Electric Generators, Independent Power Producers	Other Biomass	4,294
2019	1	HI	Electric Generators, Independent Power Producers	Wind	48,225
2019	1	HI	Electric Generators, Independent Power Producers	Wood and Wood Derived Fuels	0
2019	1	HI	Electric Generators, Electric Utilities	Total	461,013
2019	1	HI	Electric Generators, Electric Utilities	Hydroelectric Conventional	1,024
2019	1	HI	Electric Generators, Electric Utilities	Other	13,547
2019	1	HI	Electric Generators, Electric Utilities	Petroleum	437,946
2019	1	HI	Electric Generators, Electric Utilities	Solar Thermal and Photovoltaic	2,831
2019	1	HI	Electric Generators, Electric Utilities	Other Biomass	5,665
2019	1	IA	Total Electric Power Industry	Total	5,870,234
2019	1	IA	Total Electric Power Industry	Coal	2,473,931
2019	1	IA	Total Electric Power Industry	Hydroelectric Conventional	73,232
2019	1	IA	Total Electric Power Industry	Natural Gas	569,791
2019	1	IA	Total Electric Power Industry	Nuclear	448,846
2019	1	IA	Total Electric Power Industry	Other	0
2019	1	IA	Total Electric Power Industry	Petroleum	5,691
2019	1	IA	Total Electric Power Industry	Solar Thermal and Photovoltaic	662
2019	1	IA	Total Electric Power Industry	Other Biomass	17,251
2019	1	IA	Total Electric Power Industry	Wind	2,279,335
2019	1	IA	Total Electric Power Industry	Wood and Wood Derived Fuels	1,495
2019	1	IA	Combined Heat and Power, Industrial Power	Total	187,529
2019	1	IA	Combined Heat and Power, Industrial Power	Coal	123,555
2019	1	IA	Combined Heat and Power, Industrial Power	Natural Gas	60,552
2019	1	IA	Combined Heat and Power, Industrial Power	Other	0
2019	1	IA	Combined Heat and Power, Industrial Power	Petroleum	0
2019	1	IA	Combined Heat and Power, Industrial Power	Other Biomass	3,422
2019	1	IA	Combined Heat and Power, Industrial Power	Wood and Wood Derived Fuels	0
2019	1	IA	Combined Heat and Power, Commercial Power	Total	20,724
2019	1	IA	Combined Heat and Power, Commercial Power	Coal	6,408
2019	1	IA	Combined Heat and Power, Commercial Power	Natural Gas	8,344
2019	1	IA	Combined Heat and Power, Commercial Power	Petroleum	1,325
2019	1	IA	Combined Heat and Power, Commercial Power	Other Biomass	2,736
2019	1	IA	Combined Heat and Power, Commercial Power	Wind	416
2019	1	IA	Combined Heat and Power, Commercial Power	Wood and Wood Derived Fuels	1,495
2019	1	IA	Combined Heat and Power, Electric Power	Total	1,001
2019	1	IA	Combined Heat and Power, Electric Power	Natural Gas	419
2019	1	IA	Combined Heat and Power, Electric Power	Other Biomass	582
2019	1	IA	Electric Generators, Independent Power Producers	Total	1,137,542
2019	1	IA	Electric Generators, Independent Power Producers	Hydroelectric Conventional	750
2019	1	IA	Electric Generators, Independent Power Producers	Natural Gas	0
2019	1	IA	Electric Generators, Independent Power Producers	Nuclear	448,846
2019	1	IA	Electric Generators, Independent Power Producers	Petroleum	281
2019	1	IA	Electric Generators, Independent Power Producers	Solar Thermal and Photovoltaic	244
2019	1	IA	Electric Generators, Independent Power Producers	Other Biomass	9,652
2019	1	IA	Electric Generators, Independent Power Producers	Wind	677,769
2019	1	IA	Electric Generators, Electric Utilities	Total	4,523,438
2019	1	IA	Electric Generators, Electric Utilities	Coal	2,343,968
2019	1	IA	Electric Generators, Electric Utilities	Hydroelectric Conventional	72,482
2019	1	IA	Electric Generators, Electric Utilities	Natural Gas	500,476
2019	1	IA	Electric Generators, Electric Utilities	Other	0
2019	1	IA	Electric Generators, Electric Utilities	Petroleum	4,084
2019	1	IA	Electric Generators, Electric Utilities	Solar Thermal and Photovoltaic	419
2019	1	IA	Electric Generators, Electric Utilities	Other Biomass	859
2019	1	IA	Electric Generators, Electric Utilities	Wind	1,601,150
2019	1	IA	Electric Generators, Electric Utilities	Wood and Wood Derived Fuels	0
2019	1	ID	Total Electric Power Industry	Total	1,437,871
2019	1	ID	Total Electric Power Industry	Coal	1,869
2019	1	ID	Total Electric Power Industry	Geothermal	6,309
2019	1	ID	Total Electric Power Industry	Hydroelectric Conventional	828,267
2019	1	ID	Total Electric Power Industry	Natural Gas	287,545
2019	1	ID	Total Electric Power Industry	Other	6,415
2019	1	ID	Total Electric Power Industry	Petroleum	0
2019	1	ID	Total Electric Power Industry	Solar Thermal and Photovoltaic	25,752
2019	1	ID	Total Electric Power Industry	Other Biomass	7,775
2019	1	ID	Total Electric Power Industry	Wind	240,144
2019	1	ID	Total Electric Power Industry	Wood and Wood Derived Fuels	33,796
2019	1	ID	Combined Heat and Power, Industrial Power	Total	48,981
2019	1	ID	Combined Heat and Power, Industrial Power	Coal	1,869
2019	1	ID	Combined Heat and Power, Industrial Power	Natural Gas	11,328
2019	1	ID	Combined Heat and Power, Industrial Power	Other	6,415
2019	1	ID	Combined Heat and Power, Industrial Power	Petroleum	0
2019	1	ID	Combined Heat and Power, Industrial Power	Other Biomass	885
2019	1	ID	Combined Heat and Power, Industrial Power	Wood and Wood Derived Fuels	28,484
2019	1	ID	Combined Heat and Power, Commercial Power	Total	4,185
2019	1	ID	Combined Heat and Power, Commercial Power	Natural Gas	3,220
2019	1	ID	Combined Heat and Power, Commercial Power	Petroleum	0
2019	1	ID	Combined Heat and Power, Commercial Power	Other Biomass	965
2019	1	ID	Combined Heat and Power, Electric Power	Total	8,872
2019	1	ID	Combined Heat and Power, Electric Power	Other Biomass	3,560
2019	1	ID	Combined Heat and Power, Electric Power	Wood and Wood Derived Fuels	5,312
2019	1	ID	Electric Generators, Independent Power Producers	Total	381,649
2019	1	ID	Electric Generators, Independent Power Producers	Geothermal	6,309
2019	1	ID	Electric Generators, Independent Power Producers	Hydroelectric Conventional	62,549
2019	1	ID	Electric Generators, Independent Power Producers	Natural Gas	60,060
2019	1	ID	Electric Generators, Independent Power Producers	Solar Thermal and Photovoltaic	25,752
2019	1	ID	Electric Generators, Independent Power Producers	Other Biomass	1,262
2019	1	ID	Electric Generators, Independent Power Producers	Wind	225,718
2019	1	ID	Electric Generators, Electric Utilities	Total	994,185
2019	1	ID	Electric Generators, Electric Utilities	Hydroelectric Conventional	765,718
2019	1	ID	Electric Generators, Electric Utilities	Natural Gas	212,937
2019	1	ID	Electric Generators, Electric Utilities	Petroleum	0
2019	1	ID	Electric Generators, Electric Utilities	Other Biomass	1,104
2019	1	ID	Electric Generators, Electric Utilities	Wind	14,426
2019	1	IL	Total Electric Power Industry	Total	17,285,195
2019	1	IL	Total Electric Power Industry	Coal	5,865,912
2019	1	IL	Total Electric Power Industry	Hydroelectric Conventional	12,521
2019	1	IL	Total Electric Power Industry	Natural Gas	1,211,535
2019	1	IL	Total Electric Power Industry	Nuclear	8,794,772
2019	1	IL	Total Electric Power Industry	Other Gases	22,757
2019	1	IL	Total Electric Power Industry	Other	23,192
2019	1	IL	Total Electric Power Industry	Petroleum	3,308
2019	1	IL	Total Electric Power Industry	Solar Thermal and Photovoltaic	3,258
2019	1	IL	Total Electric Power Industry	Other Biomass	35,379
2019	1	IL	Total Electric Power Industry	Wind	1,312,562
2019	1	IL	Total Electric Power Industry	Wood and Wood Derived Fuels	0
2019	1	IL	Combined Heat and Power, Industrial Power	Total	248,606
2019	1	IL	Combined Heat and Power, Industrial Power	Coal	143,945
2019	1	IL	Combined Heat and Power, Industrial Power	Natural Gas	57,591
2019	1	IL	Combined Heat and Power, Industrial Power	Other Gases	22,757
2019	1	IL	Combined Heat and Power, Industrial Power	Other	24,312
2019	1	IL	Combined Heat and Power, Industrial Power	Petroleum	0
2019	1	IL	Combined Heat and Power, Industrial Power	Wood and Wood Derived Fuels	0
2019	1	IL	Combined Heat and Power, Commercial Power	Total	34,538
2019	1	IL	Combined Heat and Power, Commercial Power	Coal	4,688
2019	1	IL	Combined Heat and Power, Commercial Power	Hydroelectric Conventional	243
2019	1	IL	Combined Heat and Power, Commercial Power	Natural Gas	29,006
2019	1	IL	Combined Heat and Power, Commercial Power	Petroleum	1
2019	1	IL	Combined Heat and Power, Commercial Power	Solar Thermal and Photovoltaic	182
2019	1	IL	Combined Heat and Power, Commercial Power	Other Biomass	0
2019	1	IL	Combined Heat and Power, Commercial Power	Wind	418
2019	1	IL	Combined Heat and Power, Electric Power	Total	61,425
2019	1	IL	Combined Heat and Power, Electric Power	Natural Gas	60,337
2019	1	IL	Combined Heat and Power, Electric Power	Other Gases	0
2019	1	IL	Combined Heat and Power, Electric Power	Other Biomass	1,087
2019	1	IL	Electric Generators, Independent Power Producers	Total	16,493,329
2019	1	IL	Electric Generators, Independent Power Producers	Coal	5,325,191
2019	1	IL	Electric Generators, Independent Power Producers	Hydroelectric Conventional	6,897
2019	1	IL	Electric Generators, Independent Power Producers	Natural Gas	1,024,562
2019	1	IL	Electric Generators, Independent Power Producers	Nuclear	8,794,772
2019	1	IL	Electric Generators, Independent Power Producers	Other	-1,120
2019	1	IL	Electric Generators, Independent Power Producers	Petroleum	2,883
2019	1	IL	Electric Generators, Independent Power Producers	Solar Thermal and Photovoltaic	3,004
2019	1	IL	Electric Generators, Independent Power Producers	Other Biomass	26,179
2019	1	IL	Electric Generators, Independent Power Producers	Wind	1,310,961
2019	1	IL	Electric Generators, Electric Utilities	Total	447,298
2019	1	IL	Electric Generators, Electric Utilities	Coal	392,088
2019	1	IL	Electric Generators, Electric Utilities	Hydroelectric Conventional	5,381
2019	1	IL	Electric Generators, Electric Utilities	Natural Gas	40,039
2019	1	IL	Electric Generators, Electric Utilities	Other	0
2019	1	IL	Electric Generators, Electric Utilities	Petroleum	423
2019	1	IL	Electric Generators, Electric Utilities	Solar Thermal and Photovoltaic	72
2019	1	IL	Electric Generators, Electric Utilities	Other Biomass	8,112
2019	1	IL	Electric Generators, Electric Utilities	Wind	1,183
2019	1	IN	Total Electric Power Industry	Total	9,985,599
2019	1	IN	Total Electric Power Industry	Coal	6,444,571
2019	1	IN	Total Electric Power Industry	Hydroelectric Conventional	26,771
2019	1	IN	Total Electric Power Industry	Natural Gas	2,607,468
2019	1	IN	Total Electric Power Industry	Other Gases	207,056
2019	1	IN	Total Electric Power Industry	Other	30,623
2019	1	IN	Total Electric Power Industry	Petroleum	11,045
2019	1	IN	Total Electric Power Industry	Solar Thermal and Photovoltaic	18,235
2019	1	IN	Total Electric Power Industry	Other Biomass	35,190
2019	1	IN	Total Electric Power Industry	Wind	604,640
2019	1	IN	Total Electric Power Industry	Wood and Wood Derived Fuels	0
2019	1	IN	Combined Heat and Power, Industrial Power	Total	386,993
2019	1	IN	Combined Heat and Power, Industrial Power	Coal	0
2019	1	IN	Combined Heat and Power, Industrial Power	Natural Gas	144,838
2019	1	IN	Combined Heat and Power, Industrial Power	Other Gases	207,056
2019	1	IN	Combined Heat and Power, Industrial Power	Other	28,416
2019	1	IN	Combined Heat and Power, Industrial Power	Petroleum	1,193
2019	1	IN	Combined Heat and Power, Industrial Power	Other Biomass	5,490
2019	1	IN	Combined Heat and Power, Commercial Power	Total	19,485
2019	1	IN	Combined Heat and Power, Commercial Power	Coal	2,120
2019	1	IN	Combined Heat and Power, Commercial Power	Natural Gas	13,147
2019	1	IN	Combined Heat and Power, Commercial Power	Other	2,207
2019	1	IN	Combined Heat and Power, Commercial Power	Petroleum	35
2019	1	IN	Combined Heat and Power, Commercial Power	Solar Thermal and Photovoltaic	172
2019	1	IN	Combined Heat and Power, Commercial Power	Other Biomass	1,806
2019	1	IN	Combined Heat and Power, Commercial Power	Wind	0
2019	1	IN	Combined Heat and Power, Electric Power	Total	652,315
2019	1	IN	Combined Heat and Power, Electric Power	Coal	400,926
2019	1	IN	Combined Heat and Power, Electric Power	Natural Gas	251,389
2019	1	IN	Combined Heat and Power, Electric Power	Petroleum	0
2019	1	IN	Electric Generators, Independent Power Producers	Total	1,843,281
2019	1	IN	Electric Generators, Independent Power Producers	Coal	0
2019	1	IN	Electric Generators, Independent Power Producers	Natural Gas	1,224,130
2019	1	IN	Electric Generators, Independent Power Producers	Petroleum	0
2019	1	IN	Electric Generators, Independent Power Producers	Solar Thermal and Photovoltaic	10,507
2019	1	IN	Electric Generators, Independent Power Producers	Other Biomass	4,004
2019	1	IN	Electric Generators, Independent Power Producers	Wind	604,640
2019	1	IN	Electric Generators, Independent Power Producers	Wood and Wood Derived Fuels	0
2019	1	IN	Electric Generators, Electric Utilities	Total	7,083,525
2019	1	IN	Electric Generators, Electric Utilities	Coal	6,041,524
2019	1	IN	Electric Generators, Electric Utilities	Hydroelectric Conventional	26,771
2019	1	IN	Electric Generators, Electric Utilities	Natural Gas	973,964
2019	1	IN	Electric Generators, Electric Utilities	Other	0
2019	1	IN	Electric Generators, Electric Utilities	Petroleum	9,817
2019	1	IN	Electric Generators, Electric Utilities	Solar Thermal and Photovoltaic	7,556
2019	1	IN	Electric Generators, Electric Utilities	Other Biomass	23,892
2019	1	KS	Total Electric Power Industry	Total	4,441,754
2019	1	KS	Total Electric Power Industry	Coal	1,666,199
2019	1	KS	Total Electric Power Industry	Hydroelectric Conventional	2,578
