U.S. Department of Energy, The Energy Information Administration (EIA)					
Monthly Fuel Consumption Data by State, Producer Sector and Energy Source; Months Through December 2017					
Sources: EIA-923 Report					
					
YEAR	MONTH	STATE	TYPE OF PRODUCER	ENERGY SOURCE	CONSUMPTION
2017	6	CA	Total Electric Power Industry	Petroleum (Barrels)	6,909
2017	6	CA	Combined Heat and Power, Industrial Power	Coal (Short Tons)	5,330
2017	6	CA	Combined Heat and Power, Industrial Power	Natural Gas (Mcf)	5,712,358
2017	6	CA	Combined Heat and Power, Industrial Power	Other Gases (Billion Btu)	672
2017	6	CA	Combined Heat and Power, Industrial Power	Petroleum (Barrels)	229
2017	6	CA	Combined Heat and Power, Commercial Power	Natural Gas (Mcf)	933,538
2017	6	CA	Combined Heat and Power, Commercial Power	Petroleum (Barrels)	31
2017	6	CA	Combined Heat and Power, Electric Power	Coal (Short Tons)	0
2017	6	CA	Combined Heat and Power, Electric Power	Natural Gas (Mcf)	8,009,215
2017	6	CA	Combined Heat and Power, Electric Power	Petroleum (Barrels)	0
2017	6	CA	Electric Generators, Independent Power Producers	Geothermal (Billion Btu)	8,052
2017	6	CA	Electric Generators, Independent Power Producers	Natural Gas (Mcf)	21,323,721
2017	6	CA	Electric Generators, Independent Power Producers	Petroleum (Barrels)	1,539
2017	6	CA	Electric Generators, Electric Utilities	Geothermal (Billion Btu)	608
2017	6	CA	Electric Generators, Electric Utilities	Natural Gas (Mcf)	16,673,996
2017	6	CA	Electric Generators, Electric Utilities	Other Gases (Billion Btu)	0
2017	6	CA	Electric Generators, Electric Utilities	Petroleum (Barrels)	5,110
2017	6	CO	Total Electric Power Industry	Coal (Short Tons)	1,491,840
2017	6	CO	Total Electric Power Industry	Natural Gas (Mcf)	8,612,559
2017	6	CO	Total Electric Power Industry	Petroleum (Barrels)	834
2017	6	CO	Combined Heat and Power, Industrial Power	Coal (Short Tons)	128
2017	6	CO	Combined Heat and Power, Industrial Power	Natural Gas (Mcf)	30,317
2017	6	CO	Combined Heat and Power, Industrial Power	Petroleum (Barrels)	2
2017	6	CO	Combined Heat and Power, Commercial Power	Natural Gas (Mcf)	0
2017	6	CO	Combined Heat and Power, Commercial Power	Petroleum (Barrels)	0
2017	6	CO	Combined Heat and Power, Electric Power	Coal (Short Tons)	0
2017	6	CO	Combined Heat and Power, Electric Power	Natural Gas (Mcf)	94,497
2017	6	CO	Combined Heat and Power, Electric Power	Petroleum (Barrels)	0
2017	6	CO	Electric Generators, Independent Power Producers	Natural Gas (Mcf)	1,511,888
2017	6	CO	Electric Generators, Independent Power Producers	Petroleum (Barrels)	0
2017	6	CO	Electric Generators, Electric Utilities	Coal (Short Tons)	1,491,712
2017	6	CO	Electric Generators, Electric Utilities	Natural Gas (Mcf)	6,975,857
2017	6	CO	Electric Generators, Electric Utilities	Petroleum (Barrels)	832
2017	6	CT	Total Electric Power Industry	Coal (Short Tons)	5,663
2017	6	CT	Total Electric Power Industry	Natural Gas (Mcf)	8,248,543
2017	6	CT	Total Electric Power Industry	Petroleum (Barrels)	14,923
2017	6	CT	Combined Heat and Power, Industrial Power	Natural Gas (Mcf)	221,129
2017	6	CT	Combined Heat and Power, Industrial Power	Petroleum (Barrels)	0
2017	6	CT	Combined Heat and Power, Commercial Power	Natural Gas (Mcf)	169,460
2017	6	CT	Combined Heat and Power, Commercial Power	Petroleum (Barrels)	11
2017	6	CT	Combined Heat and Power, Electric Power	Natural Gas (Mcf)	65,184
2017	6	CT	Combined Heat and Power, Electric Power	Petroleum (Barrels)	0
2017	6	CT	Electric Generators, Independent Power Producers	Coal (Short Tons)	5,663
2017	6	CT	Electric Generators, Independent Power Producers	Natural Gas (Mcf)	7,759,878
2017	6	CT	Electric Generators, Independent Power Producers	Petroleum (Barrels)	14,078
2017	6	CT	Electric Generators, Electric Utilities	Natural Gas (Mcf)	32,892
2017	6	CT	Electric Generators, Electric Utilities	Petroleum (Barrels)	834
2017	6	DC	Total Electric Power Industry	Natural Gas (Mcf)	69,255
2017	6	DC	Total Electric Power Industry	Petroleum (Barrels)	0
2017	6	DC	Combined Heat and Power, Commercial Power	Natural Gas (Mcf)	69,255
2017	6	DC	Combined Heat and Power, Commercial Power	Petroleum (Barrels)	0
2017	6	DC	Combined Heat and Power, Electric Power	Natural Gas (Mcf)	0
2017	6	DE	Total Electric Power Industry	Coal (Short Tons)	6,028
2017	6	DE	Total Electric Power Industry	Natural Gas (Mcf)	5,438,500
2017	6	DE	Total Electric Power Industry	Other Gases (Billion Btu)	265
2017	6	DE	Total Electric Power Industry	Petroleum (Barrels)	5,650
2017	6	DE	Combined Heat and Power, Industrial Power	Natural Gas (Mcf)	411,370
2017	6	DE	Combined Heat and Power, Industrial Power	Other Gases (Billion Btu)	265
2017	6	DE	Combined Heat and Power, Industrial Power	Petroleum (Barrels)	0
2017	6	DE	Combined Heat and Power, Electric Power	Coal (Short Tons)	0
2017	6	DE	Combined Heat and Power, Electric Power	Natural Gas (Mcf)	54,654
2017	6	DE	Combined Heat and Power, Electric Power	Petroleum (Barrels)	0
2017	6	DE	Electric Generators, Independent Power Producers	Coal (Short Tons)	6,028
2017	6	DE	Electric Generators, Independent Power Producers	Natural Gas (Mcf)	4,960,108
2017	6	DE	Electric Generators, Independent Power Producers	Petroleum (Barrels)	5,650
2017	6	DE	Electric Generators, Electric Utilities	Natural Gas (Mcf)	12,368
2017	6	DE	Electric Generators, Electric Utilities	Petroleum (Barrels)	0
2017	6	FL	Total Electric Power Industry	Coal (Short Tons)	1,651,247
2017	6	FL	Total Electric Power Industry	Natural Gas (Mcf)	109,836,093
2017	6	FL	Total Electric Power Industry	Other Gases (Billion Btu)	3
2017	6	FL	Total Electric Power Industry	Petroleum (Barrels)	310,005
2017	6	FL	Combined Heat and Power, Industrial Power	Coal (Short Tons)	2,555
2017	6	FL	Combined Heat and Power, Industrial Power	Natural Gas (Mcf)	621,648
2017	6	FL	Combined Heat and Power, Industrial Power	Other Gases (Billion Btu)	3
2017	6	FL	Combined Heat and Power, Industrial Power	Petroleum (Barrels)	2,355
2017	6	FL	Combined Heat and Power, Commercial Power	Natural Gas (Mcf)	7,644
2017	6	FL	Combined Heat and Power, Commercial Power	Petroleum (Barrels)	0
2017	6	FL	Combined Heat and Power, Electric Power	Coal (Short Tons)	0
2017	6	FL	Combined Heat and Power, Electric Power	Natural Gas (Mcf)	1,664,595
2017	6	FL	Combined Heat and Power, Electric Power	Petroleum (Barrels)	0
2017	6	FL	Electric Generators, Independent Power Producers	Coal (Short Tons)	0
2017	6	FL	Electric Generators, Independent Power Producers	Natural Gas (Mcf)	6,130,681
2017	6	FL	Electric Generators, Independent Power Producers	Petroleum (Barrels)	1,700
2017	6	FL	Electric Generators, Electric Utilities	Coal (Short Tons)	1,648,692
2017	6	FL	Electric Generators, Electric Utilities	Natural Gas (Mcf)	101,411,525
2017	6	FL	Electric Generators, Electric Utilities	Petroleum (Barrels)	305,950
2017	6	GA	Total Electric Power Industry	Coal (Short Tons)	1,669,958
2017	6	GA	Total Electric Power Industry	Natural Gas (Mcf)	34,802,252
2017	6	GA	Total Electric Power Industry	Petroleum (Barrels)	25,012
2017	6	GA	Combined Heat and Power, Industrial Power	Coal (Short Tons)	2,765
2017	6	GA	Combined Heat and Power, Industrial Power	Natural Gas (Mcf)	308,965
2017	6	GA	Combined Heat and Power, Industrial Power	Petroleum (Barrels)	13,677
2017	6	GA	Combined Heat and Power, Commercial Power	Natural Gas (Mcf)	0
2017	6	GA	Combined Heat and Power, Commercial Power	Petroleum (Barrels)	236
2017	6	GA	Combined Heat and Power, Electric Power	Natural Gas (Mcf)	1,304
2017	6	GA	Combined Heat and Power, Electric Power	Petroleum (Barrels)	56
2017	6	GA	Electric Generators, Independent Power Producers	Natural Gas (Mcf)	8,038,207
2017	6	GA	Electric Generators, Independent Power Producers	Petroleum (Barrels)	518
2017	6	GA	Electric Generators, Electric Utilities	Coal (Short Tons)	1,667,193
2017	6	GA	Electric Generators, Electric Utilities	Natural Gas (Mcf)	26,453,776
2017	6	GA	Electric Generators, Electric Utilities	Petroleum (Barrels)	10,525
2017	6	HI	Total Electric Power Industry	Coal (Short Tons)	62,345
2017	6	HI	Total Electric Power Industry	Geothermal (Billion Btu)	181
2017	6	HI	Total Electric Power Industry	Other Gases (Billion Btu)	21
2017	6	HI	Total Electric Power Industry	Petroleum (Barrels)	925,593
2017	6	HI	Combined Heat and Power, Industrial Power	Other Gases (Billion Btu)	21
2017	6	HI	Combined Heat and Power, Industrial Power	Petroleum (Barrels)	16,172
2017	6	HI	Combined Heat and Power, Commercial Power	Petroleum (Barrels)	301
2017	6	HI	Combined Heat and Power, Electric Power	Coal (Short Tons)	62,345
2017	6	HI	Combined Heat and Power, Electric Power	Petroleum (Barrels)	180,105
2017	6	HI	Electric Generators, Independent Power Producers	Geothermal (Billion Btu)	181
2017	6	HI	Electric Generators, Independent Power Producers	Petroleum (Barrels)	39,311
2017	6	HI	Electric Generators, Electric Utilities	Petroleum (Barrels)	689,704
2017	6	IA	Total Electric Power Industry	Coal (Short Tons)	1,588,086
2017	6	IA	Total Electric Power Industry	Natural Gas (Mcf)	2,054,841
2017	6	IA	Total Electric Power Industry	Petroleum (Barrels)	16,933
2017	6	IA	Combined Heat and Power, Industrial Power	Coal (Short Tons)	47,159
2017	6	IA	Combined Heat and Power, Industrial Power	Natural Gas (Mcf)	41,591
2017	6	IA	Combined Heat and Power, Industrial Power	Petroleum (Barrels)	4,571
2017	6	IA	Combined Heat and Power, Commercial Power	Coal (Short Tons)	2,006
2017	6	IA	Combined Heat and Power, Commercial Power	Natural Gas (Mcf)	45,787
2017	6	IA	Combined Heat and Power, Commercial Power	Petroleum (Barrels)	638
2017	6	IA	Electric Generators, Independent Power Producers	Natural Gas (Mcf)	5
2017	6	IA	Electric Generators, Independent Power Producers	Petroleum (Barrels)	234
2017	6	IA	Electric Generators, Electric Utilities	Coal (Short Tons)	1,538,921
2017	6	IA	Electric Generators, Electric Utilities	Natural Gas (Mcf)	1,967,458
2017	6	IA	Electric Generators, Electric Utilities	Petroleum (Barrels)	11,490
2017	6	ID	Total Electric Power Industry	Coal (Short Tons)	494
2017	6	ID	Total Electric Power Industry	Geothermal (Billion Btu)	49
2017	6	ID	Total Electric Power Industry	Natural Gas (Mcf)	1,378,886
2017	6	ID	Total Electric Power Industry	Petroleum (Barrels)	0
2017	6	ID	Combined Heat and Power, Industrial Power	Coal (Short Tons)	494
2017	6	ID	Combined Heat and Power, Industrial Power	Natural Gas (Mcf)	29,602
2017	6	ID	Combined Heat and Power, Industrial Power	Petroleum (Barrels)	0
2017	6	ID	Combined Heat and Power, Commercial Power	Natural Gas (Mcf)	13,291
2017	6	ID	Combined Heat and Power, Commercial Power	Petroleum (Barrels)	0
2017	6	ID	Electric Generators, Independent Power Producers	Geothermal (Billion Btu)	49
2017	6	ID	Electric Generators, Independent Power Producers	Natural Gas (Mcf)	536,805
2017	6	ID	Electric Generators, Electric Utilities	Natural Gas (Mcf)	799,188
2017	6	ID	Electric Generators, Electric Utilities	Petroleum (Barrels)	0
2017	6	IL	Total Electric Power Industry	Coal (Short Tons)	2,992,893
2017	6	IL	Total Electric Power Industry	Natural Gas (Mcf)	12,904,042
2017	6	IL	Total Electric Power Industry	Other Gases (Billion Btu)	26
2017	6	IL	Total Electric Power Industry	Petroleum (Barrels)	6,750
2017	6	IL	Combined Heat and Power, Industrial Power	Coal (Short Tons)	46,013
2017	6	IL	Combined Heat and Power, Industrial Power	Natural Gas (Mcf)	538,787
2017	6	IL	Combined Heat and Power, Industrial Power	Other Gases (Billion Btu)	26
2017	6	IL	Combined Heat and Power, Industrial Power	Petroleum (Barrels)	0
2017	6	IL	Combined Heat and Power, Commercial Power	Coal (Short Tons)	681
2017	6	IL	Combined Heat and Power, Commercial Power	Natural Gas (Mcf)	164,381
2017	6	IL	Combined Heat and Power, Commercial Power	Petroleum (Barrels)	96
2017	6	IL	Combined Heat and Power, Electric Power	Natural Gas (Mcf)	385,671
2017	6	IL	Combined Heat and Power, Electric Power	Other Gases (Billion Btu)	0
2017	6	IL	Electric Generators, Independent Power Producers	Coal (Short Tons)	2,756,321
2017	6	IL	Electric Generators, Independent Power Producers	Natural Gas (Mcf)	10,531,790
2017	6	IL	Electric Generators, Independent Power Producers	Petroleum (Barrels)	5,274
2017	6	IL	Electric Generators, Electric Utilities	Coal (Short Tons)	189,878
2017	6	IL	Electric Generators, Electric Utilities	Natural Gas (Mcf)	1,283,413
2017	6	IL	Electric Generators, Electric Utilities	Petroleum (Barrels)	1,380
2017	6	IN	Total Electric Power Industry	Coal (Short Tons)	3,027,312
2017	6	IN	Total Electric Power Industry	Natural Gas (Mcf)	11,140,370
2017	6	IN	Total Electric Power Industry	Other Gases (Billion Btu)	1,521
2017	6	IN	Total Electric Power Industry	Petroleum (Barrels)	23,115
2017	6	IN	Combined Heat and Power, Industrial Power	Coal (Short Tons)	0
2017	6	IN	Combined Heat and Power, Industrial Power	Natural Gas (Mcf)	893,316
2017	6	IN	Combined Heat and Power, Industrial Power	Other Gases (Billion Btu)	1,509
2017	6	IN	Combined Heat and Power, Industrial Power	Petroleum (Barrels)	875
2017	6	IN	Combined Heat and Power, Commercial Power	Coal (Short Tons)	458
2017	6	IN	Combined Heat and Power, Commercial Power	Natural Gas (Mcf)	98,904
2017	6	IN	Combined Heat and Power, Commercial Power	Petroleum (Barrels)	66
2017	6	IN	Combined Heat and Power, Electric Power	Coal (Short Tons)	124,837
2017	6	IN	Combined Heat and Power, Electric Power	Natural Gas (Mcf)	779,218
2017	6	IN	Combined Heat and Power, Electric Power	Petroleum (Barrels)	0
2017	6	IN	Electric Generators, Independent Power Producers	Coal (Short Tons)	0
2017	6	IN	Electric Generators, Independent Power Producers	Natural Gas (Mcf)	148,721
2017	6	IN	Electric Generators, Independent Power Producers	Petroleum (Barrels)	0
2017	6	IN	Electric Generators, Electric Utilities	Coal (Short Tons)	2,902,017
2017	6	IN	Electric Generators, Electric Utilities	Natural Gas (Mcf)	9,220,211
2017	6	IN	Electric Generators, Electric Utilities	Other Gases (Billion Btu)	12
2017	6	IN	Electric Generators, Electric Utilities	Petroleum (Barrels)	22,174
2017	6	KS	Total Electric Power Industry	Coal (Short Tons)	1,231,510
2017	6	KS	Total Electric Power Industry	Natural Gas (Mcf)	2,639,015
2017	6	KS	Total Electric Power Industry	Petroleum (Barrels)	4,804
2017	6	KS	Combined Heat and Power, Industrial Power	Natural Gas (Mcf)	34,517
2017	6	KS	Electric Generators, Electric Utilities	Coal (Short Tons)	1,231,510
2017	6	KS	Electric Generators, Electric Utilities	Natural Gas (Mcf)	2,604,498
2017	6	KS	Electric Generators, Electric Utilities	Petroleum (Barrels)	4,804
2017	6	KY	Total Electric Power Industry	Coal (Short Tons)	2,517,514
2017	6	KY	Total Electric Power Industry	Natural Gas (Mcf)	7,979,646
2017	6	KY	Total Electric Power Industry	Petroleum (Barrels)	169,877
2017	6	KY	Combined Heat and Power, Industrial Power	Natural Gas (Mcf)	82,448
2017	6	KY	Electric Generators, Independent Power Producers	Natural Gas (Mcf)	201,298
2017	6	KY	Electric Generators, Electric Utilities	Coal (Short Tons)	2,517,514
2017	6	KY	Electric Generators, Electric Utilities	Natural Gas (Mcf)	7,695,900
2017	6	KY	Electric Generators, Electric Utilities	Petroleum (Barrels)	169,877
2017	6	LA	Total Electric Power Industry	Coal (Short Tons)	959,529
2017	6	LA	Total Electric Power Industry	Natural Gas (Mcf)	38,356,298
2017	6	LA	Total Electric Power Industry	Other Gases (Billion Btu)	956
2017	6	LA	Total Electric Power Industry	Petroleum (Barrels)	785,726
2017	6	LA	Combined Heat and Power, Industrial Power	Coal (Short Tons)	0
2017	6	LA	Combined Heat and Power, Industrial Power	Natural Gas (Mcf)	12,197,697
2017	6	LA	Combined Heat and Power, Industrial Power	Other Gases (Billion Btu)	956
2017	6	LA	Combined Heat and Power, Industrial Power	Petroleum (Barrels)	13,630
2017	6	LA	Combined Heat and Power, Commercial Power	Natural Gas (Mcf)	65,611
2017	6	LA	Combined Heat and Power, Electric Power	Natural Gas (Mcf)	1,592,294
2017	6	LA	Electric Generators, Independent Power Producers	Coal (Short Tons)	271,972
2017	6	LA	Electric Generators, Independent Power Producers	Natural Gas (Mcf)	371,735
2017	6	LA	Electric Generators, Independent Power Producers	Petroleum (Barrels)	0
2017	6	LA	Electric Generators, Electric Utilities	Coal (Short Tons)	687,557
2017	6	LA	Electric Generators, Electric Utilities	Natural Gas (Mcf)	24,128,961
2017	6	LA	Electric Generators, Electric Utilities	Petroleum (Barrels)	772,096
2017	6	MA	Total Electric Power Industry	Coal (Short Tons)	0
2017	6	MA	Total Electric Power Industry	Natural Gas (Mcf)	14,727,483
2017	6	MA	Total Electric Power Industry	Petroleum (Barrels)	16,748
2017	6	MA	Combined Heat and Power, Industrial Power	Coal (Short Tons)	0
2017	6	MA	Combined Heat and Power, Industrial Power	Natural Gas (Mcf)	97,799
2017	6	MA	Combined Heat and Power, Industrial Power	Petroleum (Barrels)	0
2017	6	MA	Combined Heat and Power, Commercial Power	Natural Gas (Mcf)	187,545
2017	6	MA	Combined Heat and Power, Commercial Power	Petroleum (Barrels)	1,085
2017	6	MA	Combined Heat and Power, Electric Power	Natural Gas (Mcf)	1,154,027
2017	6	MA	Combined Heat and Power, Electric Power	Petroleum (Barrels)	114
2017	6	MA	Electric Generators, Independent Power Producers	Coal (Short Tons)	0
2017	6	MA	Electric Generators, Independent Power Producers	Natural Gas (Mcf)	13,015,974
2017	6	MA	Electric Generators, Independent Power Producers	Petroleum (Barrels)	12,841
2017	6	MA	Electric Generators, Electric Utilities	Natural Gas (Mcf)	272,138
2017	6	MA	Electric Generators, Electric Utilities	Petroleum (Barrels)	2,708
2017	6	MD	Total Electric Power Industry	Coal (Short Tons)	321,770
2017	6	MD	Total Electric Power Industry	Natural Gas (Mcf)	4,988,358
2017	6	MD	Total Electric Power Industry	Petroleum (Barrels)	15,559
2017	6	MD	Combined Heat and Power, Industrial Power	Coal (Short Tons)	1,151
2017	6	MD	Combined Heat and Power, Industrial Power	Natural Gas (Mcf)	40,163
2017	6	MD	Combined Heat and Power, Industrial Power	Petroleum (Barrels)	0
2017	6	MD	Combined Heat and Power, Commercial Power	Coal (Short Tons)	0
2017	6	MD	Combined Heat and Power, Commercial Power	Natural Gas (Mcf)	431,837
2017	6	MD	Combined Heat and Power, Commercial Power	Petroleum (Barrels)	71
2017	6	MD	Combined Heat and Power, Electric Power	Coal (Short Tons)	35,066
2017	6	MD	Combined Heat and Power, Electric Power	Natural Gas (Mcf)	460,589
2017	6	MD	Combined Heat and Power, Electric Power	Petroleum (Barrels)	862
2017	6	MD	Electric Generators, Independent Power Producers	Coal (Short Tons)	285,553
2017	6	MD	Electric Generators, Independent Power Producers	Natural Gas (Mcf)	4,055,769
2017	6	MD	Electric Generators, Independent Power Producers	Petroleum (Barrels)	14,511
